TOP.60be4ee9.000a3f39	START
TOP.60bfc6e0.0004ad4f	user_options->limit	0
TOP.60bfc6e0.0004ad4f	user_options->skip	0
TOP.60bfc6e0.0004ad4f	user_options->attack_mode	0
TOP.60bfc6e0.0004ad4f	user_options->benchmark	0
TOP.60bfc6e0.0004ad4f	user_options->benchmark_all	0
TOP.60bfc6e0.0004ad4f	user_options->bitmap_max	18
TOP.60bfc6e0.0004ad4f	user_options->bitmap_min	16
TOP.60bfc6e0.0004ad4f	user_options->debug_mode	0
TOP.60bfc6e0.0004ad4f	user_options->hash_info	0
TOP.60bfc6e0.0004ad4f	user_options->force	1
TOP.60bfc6e0.0004ad4f	user_options->hwmon_disable	0
TOP.60bfc6e0.0004ad4f	user_options->hwmon_temp_abort	90
TOP.60bfc6e0.0004ad4f	user_options->hash_mode	0
TOP.60bfc6e0.0004ad4f	user_options->hex_charset	0
TOP.60bfc6e0.0004ad4f	user_options->hex_salt	0
TOP.60bfc6e0.0004ad4f	user_options->hex_wordlist	0
TOP.60bfc6e0.0004ad4f	user_options->hook_threads	8
TOP.60bfc6e0.0004ad4f	user_options->increment	0
TOP.60bfc6e0.0004ad4f	user_options->increment_max	256
TOP.60bfc6e0.0004ad4f	user_options->increment_min	1
TOP.60bfc6e0.0004ad4f	user_options->keep_guessing	0
TOP.60bfc6e0.0004ad4f	user_options->kernel_accel	0
TOP.60bfc6e0.0004ad4f	user_options->kernel_loops	0
TOP.60bfc6e0.0004ad4f	user_options->kernel_threads	0
TOP.60bfc6e0.0004ad4f	user_options->keyspace	0
TOP.60bfc6e0.0004ad4f	user_options->left	0
TOP.60bfc6e0.0004ad4f	user_options->logfile_disable	0
TOP.60bfc6e0.0004ad4f	user_options->loopback	0
TOP.60bfc6e0.0004ad4f	user_options->machine_readable	0
TOP.60bfc6e0.0004ad4f	user_options->markov_classic	0
TOP.60bfc6e0.0004ad4f	user_options->markov_disable	0
TOP.60bfc6e0.0004ad4f	user_options->markov_threshold	256
TOP.60bfc6e0.0004ad4f	user_options->backend_info	0
TOP.60bfc6e0.0004ad4f	user_options->backend_vector_width	0
TOP.60bfc6e0.0004ad4f	user_options->optimized_kernel_enable	0
TOP.60bfc6e0.0004ad4f	user_options->outfile_autohex	1
TOP.60bfc6e0.0004ad4f	user_options->outfile_check_timer	5
TOP.60bfc6e0.0004ad4f	user_options->outfile_format	3
TOP.60bfc6e0.0004ad4f	user_options->wordlist_autohex_disable	0
TOP.60bfc6e0.0004ad4f	user_options->potfile_disable	0
TOP.60bfc6e0.0004ad4f	user_options->progress_only	0
TOP.60bfc6e0.0004ad4f	user_options->quiet	0
TOP.60bfc6e0.0004ad4f	user_options->remove	0
TOP.60bfc6e0.0004ad4f	user_options->remove_timer	60
TOP.60bfc6e0.0004ad4f	user_options->restore	0
TOP.60bfc6e0.0004ad4f	user_options->restore_disable	0
TOP.60bfc6e0.0004ad4f	user_options->restore_timer	60
TOP.60bfc6e0.0004ad4f	user_options->rp_files_cnt	0
TOP.60bfc6e0.0004ad4f	user_options->rp_gen	0
TOP.60bfc6e0.0004ad4f	user_options->rp_gen_func_max	4
TOP.60bfc6e0.0004ad4f	user_options->rp_gen_func_min	1
TOP.60bfc6e0.0004ad4f	user_options->rp_gen_seed	0
TOP.60bfc6e0.0004ad4f	user_options->runtime	0
TOP.60bfc6e0.0004ad4f	user_options->scrypt_tmto	0
TOP.60bfc6e0.0004ad4f	user_options->segment_size	33554432
TOP.60bfc6e0.0004ad4f	user_options->self_test_disable	0
TOP.60bfc6e0.0004ad4f	user_options->slow_candidates	0
TOP.60bfc6e0.0004ad4f	user_options->show	0
TOP.60bfc6e0.0004ad4f	user_options->speed_only	0
TOP.60bfc6e0.0004ad4f	user_options->spin_damp	0
TOP.60bfc6e0.0004ad4f	user_options->status	0
TOP.60bfc6e0.0004ad4f	user_options->status_json	0
TOP.60bfc6e0.0004ad4f	user_options->status_timer	10
TOP.60bfc6e0.0004ad4f	user_options->stdout_flag	0
TOP.60bfc6e0.0004ad4f	user_options->usage	0
TOP.60bfc6e0.0004ad4f	user_options->username	0
TOP.60bfc6e0.0004ad4f	user_options->veracrypt_pim_start	485
TOP.60bfc6e0.0004ad4f	user_options->veracrypt_pim_stop	485
TOP.60bfc6e0.0004ad4f	user_options->version	0
TOP.60bfc6e0.0004ad4f	user_options->workload_profile	2
TOP.60bfc6e0.0004ad4f	user_options->brain_client	0
TOP.60bfc6e0.0004ad4f	user_options->brain_client_features	2
TOP.60bfc6e0.0004ad4f	user_options->brain_server	0
TOP.60bfc6e0.0004ad4f	user_options->brain_server_timer	300
TOP.60bfc6e0.0004ad4f	user_options->brain_port	6863
TOP.60bfc6e0.0004ad4f	user_options->brain_session	0
TOP.60bfc6e0.0004ad4f	hashes->hashfile	c:\Users\Nico\Desktop\hashcat-6.2.1\hashes\archivo_1
TOP.60bfc6e0.0004ad4f	hashes->hashlist_mode	5
TOP.60bfc6e0.0004ad4f	hashes->hashlist_format	0
TOP.60bfc6e0.0004ad4f	hashes->hashes_cnt	0
TOP.60bfc6e0.0004ad4f	hashes->digests_cnt	1000
TOP.60bfc6e0.0004ad4f	hashes->digests_done	0
TOP.60bfc6e0.0004ad4f	hashes->salts_cnt	1
TOP.60bfc6e0.0004ad4f	hashes->salts_done	0
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	START
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_1.dict
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	runtime_start	1623181024
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	runtime_stop	1623181025
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	status-after-work	5
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e0.0008ba94	STOP
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	START
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_2.dict
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	runtime_start	1623181025
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	runtime_stop	1623181029
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	status-after-work	6
TOP.60bfc6e0.0004ad4f	SUB.60bfc6e1.00037de1	STOP
TOP.60bfc6e0.0004ad4f	proc_start	1623181024
TOP.60bfc6e0.0004ad4f	proc_stop	1623181030
TOP.60bfc6e0.0004ad4f	STOP
TOP.60bfc6f7.00044ad0	START
TOP.60bfc6f7.00044ad0	folder_config->cwd	C:\Users\Nico\Desktop\hashcat-6.2.1
TOP.60bfc6f7.00044ad0	folder_config->install_dir	.
TOP.60bfc6f7.00044ad0	folder_config->profile_dir	.
TOP.60bfc6f7.00044ad0	folder_config->session_dir	.
TOP.60bfc6f7.00044ad0	folder_config->shared_dir	.
TOP.60bfc6f7.00044ad0	user_options->separator	:
TOP.60bfc6f7.00044ad0	user_options->encoding_from	utf-8
TOP.60bfc6f7.00044ad0	user_options->encoding_to	utf-8
TOP.60bfc6f7.00044ad0	user_options->outfile	outputArchivo1.txt
TOP.60bfc6f7.00044ad0	user_options->rule_buf_l	:
TOP.60bfc6f7.00044ad0	user_options->rule_buf_r	:
TOP.60bfc6f7.00044ad0	user_options->session	hashcat
TOP.60bfc6f7.00044ad0	user_options->limit	0
TOP.60bfc6f7.00044ad0	user_options->skip	0
TOP.60bfc6f7.00044ad0	user_options->attack_mode	0
TOP.60bfc6f7.00044ad0	user_options->benchmark	0
TOP.60bfc6f7.00044ad0	user_options->benchmark_all	0
TOP.60bfc6f7.00044ad0	user_options->bitmap_max	18
TOP.60bfc6f7.00044ad0	user_options->bitmap_min	16
TOP.60bfc6f7.00044ad0	user_options->debug_mode	0
TOP.60bfc6f7.00044ad0	user_options->hash_info	0
TOP.60bfc6f7.00044ad0	user_options->force	1
TOP.60bfc6f7.00044ad0	user_options->hwmon_disable	0
TOP.60bfc6f7.00044ad0	user_options->hwmon_temp_abort	90
TOP.60bfc6f7.00044ad0	user_options->hash_mode	0
TOP.60bfc6f7.00044ad0	user_options->hex_charset	0
TOP.60bfc6f7.00044ad0	user_options->hex_salt	0
TOP.60bfc6f7.00044ad0	user_options->hex_wordlist	0
TOP.60bfc6f7.00044ad0	user_options->hook_threads	8
TOP.60bfc6f7.00044ad0	user_options->increment	0
TOP.60bfc6f7.00044ad0	user_options->increment_max	256
TOP.60bfc6f7.00044ad0	user_options->increment_min	1
TOP.60bfc6f7.00044ad0	user_options->keep_guessing	0
TOP.60bfc6f7.00044ad0	user_options->kernel_accel	0
TOP.60bfc6f7.00044ad0	user_options->kernel_loops	0
TOP.60bfc6f7.00044ad0	user_options->kernel_threads	0
TOP.60bfc6f7.00044ad0	user_options->keyspace	0
TOP.60bfc6f7.00044ad0	user_options->left	0
TOP.60bfc6f7.00044ad0	user_options->logfile_disable	0
TOP.60bfc6f7.00044ad0	user_options->loopback	0
TOP.60bfc6f7.00044ad0	user_options->machine_readable	0
TOP.60bfc6f7.00044ad0	user_options->markov_classic	0
TOP.60bfc6f7.00044ad0	user_options->markov_disable	0
TOP.60bfc6f7.00044ad0	user_options->markov_threshold	256
TOP.60bfc6f7.00044ad0	user_options->backend_info	0
TOP.60bfc6f7.00044ad0	user_options->backend_vector_width	0
TOP.60bfc6f7.00044ad0	user_options->optimized_kernel_enable	0
TOP.60bfc6f7.00044ad0	user_options->outfile_autohex	1
TOP.60bfc6f7.00044ad0	user_options->outfile_check_timer	5
TOP.60bfc6f7.00044ad0	user_options->outfile_format	3
TOP.60bfc6f7.00044ad0	user_options->wordlist_autohex_disable	0
TOP.60bfc6f7.00044ad0	user_options->potfile_disable	0
TOP.60bfc6f7.00044ad0	user_options->progress_only	0
TOP.60bfc6f7.00044ad0	user_options->quiet	0
TOP.60bfc6f7.00044ad0	user_options->remove	0
TOP.60bfc6f7.00044ad0	user_options->remove_timer	60
TOP.60bfc6f7.00044ad0	user_options->restore	0
TOP.60bfc6f7.00044ad0	user_options->restore_disable	0
TOP.60bfc6f7.00044ad0	user_options->restore_timer	60
TOP.60bfc6f7.00044ad0	user_options->rp_files_cnt	0
TOP.60bfc6f7.00044ad0	user_options->rp_gen	0
TOP.60bfc6f7.00044ad0	user_options->rp_gen_func_max	4
TOP.60bfc6f7.00044ad0	user_options->rp_gen_func_min	1
TOP.60bfc6f7.00044ad0	user_options->rp_gen_seed	0
TOP.60bfc6f7.00044ad0	user_options->runtime	0
TOP.60bfc6f7.00044ad0	user_options->scrypt_tmto	0
TOP.60bfc6f7.00044ad0	user_options->segment_size	33554432
TOP.60bfc6f7.00044ad0	user_options->self_test_disable	0
TOP.60bfc6f7.00044ad0	user_options->slow_candidates	0
TOP.60bfc6f7.00044ad0	user_options->show	0
TOP.60bfc6f7.00044ad0	user_options->speed_only	0
TOP.60bfc6f7.00044ad0	user_options->spin_damp	0
TOP.60bfc6f7.00044ad0	user_options->status	0
TOP.60bfc6f7.00044ad0	user_options->status_json	0
TOP.60bfc6f7.00044ad0	user_options->status_timer	10
TOP.60bfc6f7.00044ad0	user_options->stdout_flag	0
TOP.60bfc6f7.00044ad0	user_options->usage	0
TOP.60bfc6f7.00044ad0	user_options->username	0
TOP.60bfc6f7.00044ad0	user_options->veracrypt_pim_start	485
TOP.60bfc6f7.00044ad0	user_options->veracrypt_pim_stop	485
TOP.60bfc6f7.00044ad0	user_options->version	0
TOP.60bfc6f7.00044ad0	user_options->workload_profile	2
TOP.60bfc6f7.00044ad0	user_options->brain_client	0
TOP.60bfc6f7.00044ad0	user_options->brain_client_features	2
TOP.60bfc6f7.00044ad0	user_options->brain_server	0
TOP.60bfc6f7.00044ad0	user_options->brain_server_timer	300
TOP.60bfc6f7.00044ad0	user_options->brain_port	6863
TOP.60bfc6f7.00044ad0	user_options->brain_session	0
TOP.60bfc6f7.00044ad0	hashes->hashfile	c:\Users\Nico\Desktop\hashcat-6.2.1\hashes\archivo_1
TOP.60bfc6f7.00044ad0	hashes->hashlist_mode	5
TOP.60bfc6f7.00044ad0	hashes->hashlist_format	0
TOP.60bfc6f7.00044ad0	hashes->hashes_cnt	0
TOP.60bfc6f7.00044ad0	hashes->digests_cnt	1000
TOP.60bfc6f7.00044ad0	hashes->digests_done	0
TOP.60bfc6f7.00044ad0	hashes->salts_cnt	1
TOP.60bfc6f7.00044ad0	hashes->salts_done	0
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	START
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_1.dict
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	runtime_start	1623181047
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	runtime_stop	1623181048
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	status-after-work	5
TOP.60bfc6f7.00044ad0	SUB.60bfc6f7.0008406e	STOP
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	START
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_2.dict
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	runtime_start	1623181048
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	runtime_stop	1623181052
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	status-after-work	6
TOP.60bfc6f7.00044ad0	SUB.60bfc6f8.00028add	STOP
TOP.60bfc6f7.00044ad0	proc_start	1623181047
TOP.60bfc6f7.00044ad0	proc_stop	1623181053
TOP.60bfc6f7.00044ad0	STOP
TOP.60bfca19.00031615	START
TOP.60bfca19.00031615	folder_config->cwd	C:\Users\Nico\Desktop\hashcat-6.2.1
TOP.60bfca19.00031615	folder_config->install_dir	.
TOP.60bfca19.00031615	folder_config->profile_dir	.
TOP.60bfca19.00031615	folder_config->session_dir	.
TOP.60bfca19.00031615	folder_config->shared_dir	.
TOP.60bfca19.00031615	user_options->separator	:
TOP.60bfca19.00031615	user_options->encoding_from	utf-8
TOP.60bfca19.00031615	user_options->encoding_to	utf-8
TOP.60bfca19.00031615	user_options->outfile	outputArchivo1.txt
TOP.60bfca19.00031615	user_options->rule_buf_l	:
TOP.60bfca19.00031615	user_options->rule_buf_r	:
TOP.60bfca19.00031615	user_options->session	hashcat
TOP.60bfca19.00031615	user_options->limit	0
TOP.60bfca19.00031615	user_options->skip	0
TOP.60bfca19.00031615	user_options->attack_mode	0
TOP.60bfca19.00031615	user_options->benchmark	0
TOP.60bfca19.00031615	user_options->benchmark_all	0
TOP.60bfca19.00031615	user_options->bitmap_max	18
TOP.60bfca19.00031615	user_options->bitmap_min	16
TOP.60bfca19.00031615	user_options->debug_mode	0
TOP.60bfca19.00031615	user_options->hash_info	0
TOP.60bfca19.00031615	user_options->force	1
TOP.60bfca19.00031615	user_options->hwmon_disable	0
TOP.60bfca19.00031615	user_options->hwmon_temp_abort	90
TOP.60bfca19.00031615	user_options->hash_mode	0
TOP.60bfca19.00031615	user_options->hex_charset	0
TOP.60bfca19.00031615	user_options->hex_salt	0
TOP.60bfca19.00031615	user_options->hex_wordlist	0
TOP.60bfca19.00031615	user_options->hook_threads	8
TOP.60bfca19.00031615	user_options->increment	0
TOP.60bfca19.00031615	user_options->increment_max	256
TOP.60bfca19.00031615	user_options->increment_min	1
TOP.60bfca19.00031615	user_options->keep_guessing	0
TOP.60bfca19.00031615	user_options->kernel_accel	0
TOP.60bfca19.00031615	user_options->kernel_loops	0
TOP.60bfca19.00031615	user_options->kernel_threads	0
TOP.60bfca19.00031615	user_options->keyspace	0
TOP.60bfca19.00031615	user_options->left	0
TOP.60bfca19.00031615	user_options->logfile_disable	0
TOP.60bfca19.00031615	user_options->loopback	0
TOP.60bfca19.00031615	user_options->machine_readable	0
TOP.60bfca19.00031615	user_options->markov_classic	0
TOP.60bfca19.00031615	user_options->markov_disable	0
TOP.60bfca19.00031615	user_options->markov_threshold	256
TOP.60bfca19.00031615	user_options->backend_info	0
TOP.60bfca19.00031615	user_options->backend_vector_width	0
TOP.60bfca19.00031615	user_options->optimized_kernel_enable	0
TOP.60bfca19.00031615	user_options->outfile_autohex	1
TOP.60bfca19.00031615	user_options->outfile_check_timer	5
TOP.60bfca19.00031615	user_options->outfile_format	3
TOP.60bfca19.00031615	user_options->wordlist_autohex_disable	0
TOP.60bfca19.00031615	user_options->potfile_disable	0
TOP.60bfca19.00031615	user_options->progress_only	0
TOP.60bfca19.00031615	user_options->quiet	0
TOP.60bfca19.00031615	user_options->remove	0
TOP.60bfca19.00031615	user_options->remove_timer	60
TOP.60bfca19.00031615	user_options->restore	0
TOP.60bfca19.00031615	user_options->restore_disable	0
TOP.60bfca19.00031615	user_options->restore_timer	60
TOP.60bfca19.00031615	user_options->rp_files_cnt	0
TOP.60bfca19.00031615	user_options->rp_gen	0
TOP.60bfca19.00031615	user_options->rp_gen_func_max	4
TOP.60bfca19.00031615	user_options->rp_gen_func_min	1
TOP.60bfca19.00031615	user_options->rp_gen_seed	0
TOP.60bfca19.00031615	user_options->runtime	0
TOP.60bfca19.00031615	user_options->scrypt_tmto	0
TOP.60bfca19.00031615	user_options->segment_size	33554432
TOP.60bfca19.00031615	user_options->self_test_disable	0
TOP.60bfca19.00031615	user_options->slow_candidates	0
TOP.60bfca19.00031615	user_options->show	0
TOP.60bfca19.00031615	user_options->speed_only	0
TOP.60bfca19.00031615	user_options->spin_damp	0
TOP.60bfca19.00031615	user_options->status	0
TOP.60bfca19.00031615	user_options->status_json	0
TOP.60bfca19.00031615	user_options->status_timer	10
TOP.60bfca19.00031615	user_options->stdout_flag	0
TOP.60bfca19.00031615	user_options->usage	0
TOP.60bfca19.00031615	user_options->username	0
TOP.60bfca19.00031615	user_options->veracrypt_pim_start	485
TOP.60bfca19.00031615	user_options->veracrypt_pim_stop	485
TOP.60bfca19.00031615	user_options->version	0
TOP.60bfca19.00031615	user_options->workload_profile	2
TOP.60bfca19.00031615	user_options->brain_client	0
TOP.60bfca19.00031615	user_options->brain_client_features	2
TOP.60bfca19.00031615	user_options->brain_server	0
TOP.60bfca19.00031615	user_options->brain_server_timer	300
TOP.60bfca19.00031615	user_options->brain_port	6863
TOP.60bfca19.00031615	user_options->brain_session	0
TOP.60bfca19.00031615	hashes->hashfile	c:\Users\Nico\Desktop\hashcat-6.2.1\hashes\archivo_1
TOP.60bfca19.00031615	hashes->hashlist_mode	5
TOP.60bfca19.00031615	hashes->hashlist_format	0
TOP.60bfca19.00031615	hashes->hashes_cnt	0
TOP.60bfca19.00031615	hashes->digests_cnt	1000
TOP.60bfca19.00031615	hashes->digests_done	0
TOP.60bfca19.00031615	hashes->salts_cnt	1
TOP.60bfca19.00031615	hashes->salts_done	0
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	START
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_1.dict
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	runtime_start	1623181849
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	runtime_stop	1623181849
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	status-after-work	5
TOP.60bfca19.00031615	SUB.60bfca19.0005cc41	STOP
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	START
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	straight_ctx->dict	c:\Users\Nico\Desktop\hashcat-6.2.1\diccionario\diccionario_2.dict
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	runtime_start	1623181849
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	runtime_stop	1623181854
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	status-after-work	6
TOP.60bfca19.00031615	SUB.60bfca19.000d1f80	STOP
TOP.60bfca19.00031615	proc_start	1623181849
TOP.60bfca19.00031615	proc_stop	1623181854
TOP.60bfca19.00031615	STOP
TOP.60bfca71.00003096	START
TOP.60bfca71.00003096	folder_config->cwd	C:\Users\Nico\Desktop\hashcat-6.2.1
TOP.60bfca71.00003096	folder_config->install_dir	.
TOP.60bfca71.00003096	folder_config->profile_dir	.
TOP.60bfca71.00003096	folder_config->session_dir	.
TOP.60bfca71.00003096	folder_config->shared_dir	.
TOP.60bfca71.00003096	user_options->separator	:
TOP.60bfca71.00003096	user_options->encoding_from	utf-8
TOP.60bfca71.00003096	user_options->encoding_to	utf-8
TOP.60bfca71.00003096	user_options->outfile	algoraro1.txt
TOP.60bfca71.00003096	user_options->rule_buf_l	:
TOP.60bfca71.00003096	user_options->rule_buf_r	:
TOP.60bfca71.00003096	user_options->session	hashcat
TOP.60bfca71.00003096	user_options->limit	0
TOP.60bfca71.00003096	user_options->skip	0
TOP.60bfca71.00003096	user_options->attack_mode	0
TOP.60bfca71.00003096	user_options->benchmark	0
TOP.60bfca71.00003096	user_options->benchmark_all	0
TOP.60bfca71.00003096	user_options->bitmap_max	18
TOP.60bfca71.00003096	user_options->bitmap_min	16
TOP.60bfca71.00003096	user_options->debug_mode	0
TOP.60bfca71.00003096	user_options->hash_info	0
TOP.60bfca71.00003096	user_options->force	1
TOP.60bfca71.00003096	user_options->hwmon_disable	0
TOP.60bfca71.00003096	user_options->hwmon_temp_abort	90
TOP.60bfca71.00003096	user_options->hash_mode	0
TOP.60bfca71.00003096	user_options->hex_charset	0
TOP.60bfca71.00003096	user_options->hex_salt	0
TOP.60bfca71.00003096	user_options->hex_wordlist	0
TOP.60bfca71.00003096	user_options->hook_threads	8
TOP.60bfca71.00003096	user_options->increment	0
TOP.60bfca71.00003096	user_options->increment_max	256
TOP.60bfca71.00003096	user_options->increment_min	1
TOP.60bfca71.00003096	user_options->keep_guessing	0
TOP.60bfca71.00003096	user_options->kernel_accel	0
TOP.60bfca71.00003096	user_options->kernel_loops	0
TOP.60bfca71.00003096	user_options->kernel_threads	0
TOP.60bfca71.00003096	user_options->keyspace	0
TOP.60bfca71.00003096	user_options->left	0
TOP.60bfca71.00003096	user_options->logfile_disable	0
TOP.60bfca71.00003096	user_options->loopback	0
TOP.60bfca71.00003096	user_options->machine_readable	0
TOP.60bfca71.00003096	user_options->markov_classic	0
TOP.60bfca71.00003096	user_options->markov_disable	0
TOP.60bfca71.00003096	user_options->markov_threshold	256
TOP.60bfca71.00003096	user_options->backend_info	0
TOP.60bfca71.00003096	user_options->backend_vector_width	0
TOP.60bfca71.00003096	user_options->optimized_kernel_enable	0
TOP.60bfca71.00003096	user_options->outfile_autohex	1
TOP.60bfca71.00003096	user_options->outfile_check_timer	5
TOP.60bfca71.00003096	user_options->outfile_format	3
TOP.60bfca71.00003096	user_options->wordlist_autohex_disable	0
TOP.60bfca71.00003096	user_options->potfile_disable	0
TOP.60bfca71.00003096	user_options->progress_only	0
TOP.60bfca71.00003096	user_options->quiet	0
TOP.60bfca71.00003096	user_options->remove	0
TOP.60bfca71.00003096	user_options->remove_timer	60
TOP.60bfca71.00003096	user_options->restore	0
TOP.60bfca71.00003096	user_options->restore_disable	0
TOP.60bfca71.00003096	user_options->restore_timer	60
TOP.60bfca71.00003096	user_options->rp_files_cnt	0
TOP.60bfca71.00003096	user_options->rp_gen	0
TOP.60bfca71.00003096	user_options->rp_gen_func_max	4
TOP.60bfca71.00003096	user_options->rp_gen_func_min	1
TOP.60bfca71.00003096	user_options->rp_gen_seed	0
TOP.60bfca71.00003096	user_options->runtime	0
TOP.60bfca71.00003096	user_options->scrypt_tmto	0
TOP.60bfca71.00003096	user_options->segment_size	33554432
TOP.60bfca71.00003096	user_options->self_test_disable	0
TOP.60bfca71.00003096	user_options->slow_candidates	0
TOP.60bfca71.00003096	user_options->show	0
TOP.60bfca71.00003096	user_options->speed_only	0
TOP.60bfca71.00003096	user_options->spin_damp	0
TOP.60bfca71.00003096	user_options->status	0
TOP.60bfca71.00003096	user_options->status_json	0
TOP.60bfca71.00003096	user_options->status_timer	10
TOP.60bfca71.00003096	user_options->stdout_flag	0
TOP.60bfca71.00003096	user_options->usage	0
TOP.60bfca71.00003096	user_options->username	0
TOP.60bfca71.00003096	user_options->veracrypt_pim_start	485
TOP.60bfca71.00003096	user_options->veracrypt_pim_stop	485
TOP.60bfca71.00003096	user_options->version	0
TOP.60bfca71.00003096	user_options->workload_profile	2
TOP.60bfca71.00003096	user_options->brain_client	0
